기간,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시,최대,최소,가중평균
2020/11/16,205.05,69.46,67.19,66.53,66.53,68.61,204.42,209.21,68.97,65.2,65.86,53.33,65.39,67.47,68.8,193.87,68.61,67.86,200.41,202.75,193.4,211.04,68.61,65.3,211.04,53.33,114.89
2020/11/15,198.81,70.32,69.66,68.43,70.98,188.07,192.74,188.53,53.44,53.39,53.62,52.57,52.16,211.04,53.44,53.39,69.18,64.92,69.94,69.37,70.03,67.38,69.09,69.37,211.04,52.16,90.41
2020/11/14,75.44,54.27,54.27,52.63,52.91,54.27,54.66,54.66,54.47,53.74,53.74,53.45,51.81,52.63,53.56,53.88,54.47,54.47,55.44,55.44,54.76,54.76,54.76,54.76,75.44,51.81,55
2020/11/13,71.83,54.53,54.05,53.08,54.14,53.56,54.53,54.53,53.49,77.53,51.17,49.57,48.56,49.57,53.79,54.47,54.47,54.47,54.86,54.86,54.86,54.86,54.86,54.86,77.53,48.56,55.32
2020/11/12,70.65,53.52,53.59,53.3,53.3,54.47,54.47,76.95,54.37,53.52,53.52,53.34,52.29,54.66,54.66,54.66,54.66,73.41,75.49,74.07,73.5,54.96,54.96,54.96,76.95,52.29,59.58
2020/11/11,54.65,54.65,53.48,52.8,53.16,54.65,54.65,53.63,53.57,49.53,49.46,49.46,48.47,50.53,53.78,54.56,54.56,73.56,74.69,73.27,72.71,54.85,54.85,54.85,74.69,48.47,56.93
2020/11/10,54.54,53.56,53.47,52.59,53.56,54.54,54.54,54.54,77.64,49.41,49.41,49.41,52.7,54.85,54.85,54.85,54.85,54.85,55.14,55.14,55.14,55.14,55.14,55.14,77.64,49.41,54.83
2020/11/09,55.62,53.77,53.77,52.4,53.08,55.52,54.45,55.62,53.91,53.91,50.86,50.86,48.41,49.25,53.83,53.83,55.1,55.3,75.6,55.49,55.49,55.49,55.49,55.49,75.6,48.41,54.85
2020/11/08,76.79,74.33,53.76,53.36,53.53,55.34,56.41,56.41,56.41,47.01,47.98,47.48,47.12,47.99,47.39,47.54,53.98,53.98,55.08,55.08,55.08,55.08,55.08,55.08,76.79,47.01,54.63
2020/11/07,54.81,54.13,54.13,53.45,53.45,54.13,54.81,54.91,54.71,53.6,47.94,47.03,46.63,47.03,47.03,54.05,54.68,75.87,74.92,55.95,55.95,54.78,54.78,54.78,75.87,46.63,55.09
2020/11/06,54.57,53.77,53.5,53.36,53.77,54.57,54.57,54.57,54.18,53.54,53.54,53.3,53.3,53.3,53.3,54.82,73.45,54.82,55.21,55.21,55.21,55.21,75.53,74.58,75.53,53.3,56.96
2020/11/05,54.43,53.26,53.85,53.41,53.26,54.43,54.43,77.91,54.34,53.35,53.3,49.4,48.51,54.55,54.55,54.55,54.55,54.55,75.07,75.26,55.14,55.14,55.14,55.14,77.91,48.51,56.96
2020/11/04,54.58,54.58,52.96,53.37,53.67,54.58,54.34,54.58,53.61,53.61,49.27,49.23,48.39,49.23,54.05,54.53,54.53,54.53,74.58,74.58,54.72,54.72,54.72,54.72,74.58,48.39,55.46
2020/11/03,54.89,53.95,53.13,52.9,54.5,53.95,54.89,54.89,53.95,52.53,51.98,48.58,48.58,48.58,49.07,54.15,54.15,55.05,55.05,55.05,55.05,55.05,55.05,55.05,55.05,48.58,53.44
2020/11/02,54.94,52.58,53.8,53.69,53.45,53.87,54.04,54.94,54.75,54.75,54.75,54.65,52.99,54.65,54.65,54.65,54.65,54.65,54.75,54.75,54.75,54.75,54.75,54.75,54.94,52.58,54.41
2020/11/01,54.84,53.99,54.84,53.41,53.17,54.84,54.84,54.84,54.55,52.4,46.56,46.15,46.15,53.86,54.56,54.56,73.12,54.87,55.17,55.17,55.17,55.17,76.34,74.35,76.34,46.15,56.23
2020/10/31,54.75,54.75,54.36,54.36,54.14,54.75,54.75,54.75,54.55,53.91,54.03,47.86,47.57,53.97,55.25,55.25,75.12,55.25,55.54,55.54,55.54,55.54,55.54,76.08,76.08,47.57,56.14
2020/10/30,55,54.61,55.13,54.89,55.13,55.13,55.13,55.13,55.13,55.13,50.44,49.84,49.09,49.84,54.56,54.88,54.88,54.88,55.28,55.28,55.28,55.28,55.28,55.28,55.28,49.09,54.21
2020/10/29,54.96,54.96,53.88,73.06,53.88,54.96,54.96,54.96,54.96,49.97,49.97,49.97,49.04,49.96,55.03,55.03,55.03,74.11,76.3,74.87,55.32,55.32,55.32,72.96,76.3,49.04,58.23
2020/10/28,185.2,72.15,183.13,186.23,185.61,179.21,182.72,186.65,183.75,54.71,54.71,54.41,53.23,54.41,72.15,54.41,199.13,189.02,195.55,193.68,194.15,54.71,54.71,197.04,199.13,53.23,134.03
2020/10/27,182.53,71.9,183,178.8,178.8,168.58,204.88,204.88,194.51,54.68,54.68,54.38,53.89,54.38,54.38,54.38,206.89,185.18,192.24,214.3,189.91,193.11,182.38,200.15,214.3,53.89,147.13
2020/10/26,72.45,192.5,189.2,189.61,190.02,194.36,188.37,54.98,54.68,54.68,54.68,54.48,53.2,54.48,54.48,216.89,216.89,180.59,190.49,190.49,199.39,185.29,182.96,190.43,216.89,53.2,143.22
2020/10/25,72.96,55.09,201.76,54.89,73.15,220.27,72.86,73.06,54.79,54,54.79,53.31,53.31,54,54.6,54.6,54.6,202.41,54.79,54.79,54.79,54.79,197.48,197.95,220.27,53.31,88.86
2020/10/24,55.72,55.32,55.52,55.52,54.93,55.53,55.72,55.72,55.41,55.41,55.41,48.3,48.27,48.56,49.27,56.73,56.73,56.73,56.93,76.62,77,54.85,56.44,56.44,77,48.27,56.76
2020/10/23,54.44,54.44,54.2,54.2,54.44,54.44,54.44,54.44,75.81,67.52,50.28,50.27,50.11,50.26,54.7,54.7,55.13,55.13,55.23,55.23,55.23,55.23,55.23,55.23,75.81,50.11,55.45
2020/10/22,55.27,55.27,54.68,54.39,54.57,55.27,55.27,55.27,55.07,55.07,55.07,54.39,54.39,54.39,54.39,55.71,55.71,55.71,55.91,55.91,55.91,55.91,55.91,55.91,55.91,54.39,55.26
2020/10/21,55.26,55.26,54.08,54.08,54.08,55.26,55.06,55.26,54.97,54.97,54.97,54.77,54.77,54.77,54.77,54.77,54.77,77.03,54.97,202.22,54.97,54.97,54.97,77.05,202.22,54.08,63.82
2020/10/20,55.28,55.28,54.37,53.84,54.49,55.28,55.28,55.28,54.89,54.26,54.26,54.14,49.11,55.22,55.22,55.22,55.22,55.22,55.41,55.41,55.41,55.41,55.41,55.41,55.41,49.11,54.79
2020/10/19,54.71,54.03,54.56,54.03,54.03,54.8,55.4,55.8,55.4,55.4,55.4,49.96,49.14,54.74,54.74,55.14,55.14,55.14,77.01,55.44,55.44,55.44,55.44,55.44,77.01,49.14,55.71
2020/10/18,55.02,55.02,55.02,54.35,54.59,55.02,55.02,55.02,54.72,53.23,54.35,53.52,54.23,54.23,54.23,55.31,55.31,76.32,55.6,55.6,55.6,55.6,55.6,55.6,76.32,53.23,55.87
2020/10/17,55.13,55.13,54.74,54.19,54.19,55.13,55.13,55.13,54.84,54.25,54.25,54.13,47.57,55.33,55.33,55.33,55.33,55.33,55.52,55.52,55.52,55.52,76.17,55.52,76.17,47.57,55.67
2020/10/16,55.1,55.1,54.01,53.95,54.36,55.1,55.1,55.1,54.9,54.9,54.9,54.8,54.8,54.8,54.8,54.8,54.8,54.8,54.9,54.9,54.9,54.9,54.9,54.9,55.1,53.95,54.82
2020/10/15,55.21,55.21,54.25,54.43,54.81,55.08,55.21,55.21,54.25,54.25,54.25,54.07,49.1,55.15,55.15,55.15,55.15,55.15,55.45,55.45,55.45,55.45,199.93,55.45,199.93,49.1,61.15
2020/10/14,55.67,54.88,54.19,54.02,54.19,55.57,55.67,55.67,55.47,52.67,49.92,49.92,49.16,49.92,54.95,55.37,55.37,55.37,55.47,55.47,55.47,55.47,55.47,55.47,55.67,49.16,54.22
2020/10/13,55.68,55.68,54.99,54.35,54.35,55.68,54.77,54.77,54.65,49.95,49.99,49.93,49.22,50.27,51,55,55.35,55.35,55.55,55.55,55.55,55.55,55.55,55.55,55.68,49.22,53.94
2020/10/12,55.55,55.25,54.86,54.37,54.17,54.66,56.04,56.04,55.85,54.84,54.84,54.73,54.67,54.73,55.51,55.51,55.51,55.51,55.71,55.71,55.71,55.71,55.71,76,76,54.17,56.18
2020/10/11,55.11,55.11,55.28,55.28,55.11,55.28,55.28,55.28,54.99,53.58,54.99,54.02,53.58,54.4,55.85,55.85,55.85,55.85,56.04,56.04,56.04,75.34,221.04,56.04,221.04,53.58,63.43
2020/10/10,54.66,56.87,56.87,56.38,55.69,56.87,56.87,56.39,56.27,56.27,56.27,48.31,47.27,55.5,55.7,55.7,55.7,55.7,55.79,55.79,55.79,55.79,55.79,77.05,77.05,47.27,56.26
2020/10/09,56.03,56.03,55.51,54.75,54.75,56.03,56.03,56.03,55.83,55.83,55.83,55.63,48.85,49.05,55.16,55.16,55.16,55.16,55.27,55.27,55.27,55.27,55.27,55.27,56.03,48.85,54.95
2020/10/08,55.03,55.03,55.03,54.46,54.46,54.46,54.46,54.46,54.35,51.72,51.7,50.43,49.63,50.39,50.96,55.45,55.45,55.45,55.57,55.57,55.57,55.57,56.39,56.39,56.39,49.63,54.12
2020/10/07,55.13,55.13,55.13,54.54,54.4,55.13,55.13,55.13,54.35,54.35,54.35,50.84,50.35,51.51,52.08,54.96,55.41,55.41,55.6,55.6,55.6,55.6,55.6,55.6,55.6,50.35,54.45
2020/10/06,54.99,54.99,54.89,54.89,54.89,54.99,54.99,54.99,54.38,51,51.81,50.99,50.23,51.8,53.83,54.96,55.3,55.3,55.5,55.5,55.5,55.5,55.5,55.5,55.5,50.23,54.24
2020/10/05,55.44,54.06,54.06,54.06,54.06,55.44,56.82,56.82,56.62,55.04,55.04,54.98,54.98,54.98,54.98,54.98,76.17,55.39,55.49,55.49,55.49,55.49,55.49,55.49,76.17,54.06,56.23
2020/10/04,56.4,55.21,55.21,54.03,53.84,54.62,55.21,55.9,56.2,56.2,54.89,54.83,54.83,54.83,54.83,55.79,55.79,55.79,55.88,55.88,55.88,55.88,55.88,55.88,56.4,53.84,55.46
2020/10/03,55.61,55.02,55.12,54.54,54.13,54.54,54.82,55.41,55.41,55.41,55.02,55.31,55.31,55.31,55.31,55.31,55.31,55.31,55.41,55.41,55.41,55.41,55.41,55.41,55.61,54.13,55.22
2020/10/02,55.51,56.1,54.13,54.82,54.63,54.99,56.1,56.1,55.81,54.81,54.81,54.69,55.81,55.81,55.81,55.81,55.81,55.81,56.01,56.01,56.01,56.01,202.35,56.01,202.35,54.13,62.06
2020/10/01,56.07,56.07,56.07,54.79,54.81,54.79,56.07,56.07,55.68,53.41,54.1,47.33,55.08,55.14,55.14,55.66,55.66,55.66,202.22,55.85,55.85,55.85,55.85,55.85,202.22,47.33,61.89
2020/09/30,61.45,62.58,62.2,62.16,61.64,62.53,62.8,62.2,61.45,60.75,49.34,49.34,61.3,49.34,49.34,49.74,63.43,85.18,85.18,85.18,85.18,63.65,63.65,62.88,85.18,49.34,63.83
2020/09/29,61.49,62.4,60.78,60.07,60.34,60.67,62.4,62.4,62.18,62.18,62.18,61.96,61.49,61.96,61.96,61.96,61.96,61.96,62.18,62.18,62.18,62.18,84.06,61.39,84.06,60.07,62.75
2020/09/28,60.42,50.16,61,62.46,62.15,62.79,60.91,63.23,63.01,55.1,55.1,55.1,55.05,55.27,62.11,62.11,62.95,62.95,63.17,63.17,63.17,63.17,202.63,63.17,202.63,50.16,66.4
2020/09/27,62.91,61.5,62.2,62.2,62.41,63.05,62.91,50.02,49.8,49.8,49.8,49.8,49.8,49.8,50.02,50.13,62.25,88.13,63.11,63.11,63.11,63.11,85.78,63.11,88.13,49.8,60.28
2020/09/26,85.68,62.02,61.74,60.61,60.77,60.99,61.41,62.02,61.29,61.29,61.29,61.16,52.04,63.37,62.66,63.37,63.37,63.37,63.37,63.37,63.37,62.66,63.84,63.37,85.68,52.04,62.9
2020/09/25,61.99,61.08,61.66,60.91,60.9,61.78,61.99,61.99,60.79,56.93,56.92,56.92,56.65,56.91,61.65,62.24,62.24,62.24,62.46,62.46,62.46,62.46,62.46,62.46,62.46,56.65,60.83
2020/09/24,62.98,63.08,60.16,59.67,50.73,60.16,62.98,63.08,61.55,61.55,61.55,61.48,61.48,61.48,61.48,62.38,62.38,62.38,62.49,62.49,62.49,62.49,234.73,62.49,234.73,50.73,68.88
2020/09/23,63.63,61.42,60.71,60.71,60.71,60.93,62.01,63.63,61.98,61.98,61.98,61.72,61.72,61.72,61.72,62.65,62.65,62.65,63.09,63.09,63.09,63.09,63.09,63.09,63.63,60.71,62.26
2020/09/22,62.97,60.87,61.57,60.87,60.87,61.12,61.46,62.97,61.79,61.79,61.79,61.66,61.66,61.66,61.66,62.96,62.96,62.96,63.18,63.18,63.18,63.18,63.18,63.18,63.18,60.87,62.25
2020/09/21,60.55,60.55,62.1,61.26,61.25,61.68,62.76,62.76,61.22,61.22,61.22,61.08,61.08,61.08,61.08,61.99,61.99,61.99,213.24,218.43,62.21,62.21,62.21,192.5,218.43,60.55,81.51
2020/09/20,177.01,200.24,62.15,62.08,61.97,62.08,63.69,62.39,60.18,50.16,60.67,60.67,60.43,60.87,61.3,61.84,63.05,224.42,63.05,63.63,63.05,63.05,63.05,63.52,224.42,50.16,78.94
2020/09/19,170.93,199.94,62,61.23,61.23,62,81.38,62,61.67,61.67,61.67,61.45,60.36,61.45,61.45,198.16,209.86,189.86,189.86,197.27,199.28,203.46,187.71,183.77,209.86,60.36,126.47
2020/09/18,200.22,62.09,60.68,61.33,60.46,60.86,62.09,62.19,61.97,82.16,82.37,213.86,197.57,182.75,208.68,183.83,185.93,190.62,185.93,187.81,184.6,179.61,182.42,182,213.86,60.46,144.01
2020/09/17,62.06,81.49,61.24,60.88,60.61,81.06,62.06,62.06,182.93,183.14,183.76,184.8,185.21,185.42,199.11,186.04,184.18,207.28,192.44,192.44,194.98,200.59,192.17,190.77,207.28,60.61,155.88
2020/09/16,200.36,207.77,61.37,80.8,62,80.8,62.11,202.65,80.69,183.95,185.82,61.45,190.02,178.96,179.14,182.24,189.09,202.94,191.08,202.94,191.56,187.22,180.01,180.29,207.77,61.37,159.45
2020/09/15,182.15,176.07,210.75,61.53,61.42,200.38,61.97,61.97,61.75,61.75,80.83,61.42,61.42,183.42,182.06,185.4,192.37,210.15,192.37,193.85,186.73,181.65,180.42,211.36,211.36,61.42,145.29
2020/09/14,196.23,80.52,79.77,78.49,78.27,79.13,81.48,81.16,77.31,77.53,61.59,61.48,61.48,77.31,80.62,177.71,184.09,208.22,188.6,203.77,185.99,185.19,183.53,178.24,208.22,61.48,125.75
2020/09/13,198.97,79.31,77.71,76.85,76.32,76.32,75.89,61.98,60.73,60.5,61.87,61.54,61.54,61.54,61.54,77.43,78.39,198.2,201.72,210.6,201.72,79.25,201.72,79.35,210.6,60.5,106.29
2020/09/12,77.76,78.5,76.9,77.54,77.44,77.86,78.08,76.16,74.24,76.37,61.66,74.24,75.84,77.97,75.84,179.83,199.34,189.55,197.78,205.3,190.27,189.55,181.68,185.91,205.3,61.66,122.13
2020/09/11,201.02,75.91,76.34,75.38,75.38,75.8,74.84,78.04,202.37,76.98,76.98,76.02,76.34,74.2,78.04,77.94,191.02,198.37,194.24,207.25,190.31,186.97,183.62,179.88,207.25,74.2,128.38
2020/09/10,75.97,75.86,75.75,61.78,61.09,61.09,76.18,75.97,61.89,61.89,61.89,61.56,61.56,77.35,199.61,196.41,182.46,188.74,188.74,189.68,184.82,198.33,184.35,184.97,199.61,61.09,124.55
2020/09/09,77.5,76.33,62,61.66,61.57,76.01,62,62.44,62,62,62,61.78,61.78,78.67,78.46,192.12,80.17,196.7,215.74,205.37,182.6,183.4,181.06,79.31,215.74,61.57,109.27
2020/09/08,79.61,78.43,75.87,61.73,60.97,60.64,62.47,62.47,62.03,62.03,62.03,61.7,76.73,77.37,210.04,178.23,184.24,196.02,225.6,202.63,196.02,179.97,177.77,174.03,225.6,60.64,125.68
2020/09/07,63.04,50.91,50.45,50.45,50.45,50.71,63.04,63.04,62.6,62.6,62.6,62.38,62.38,62.38,76.88,79.76,79.01,196.82,80.72,209.98,209.98,79.23,79.87,80.51,209.98,50.45,85.71
2020/09/06,198.68,196.12,78.05,77.63,194.19,76.67,77.73,75.17,74.32,60.89,61.6,61.6,61.67,61.54,62.23,62.23,62.23,62.23,62.56,86.3,62.56,62.56,61.6,62.56,198.68,60.89,81.88
2020/09/05,78.72,76.58,74.35,61.76,61.19,61.19,62.47,61.19,61.19,77.54,76.69,75.63,77.54,174.41,183.29,186.5,194.67,187.99,196.34,200.75,189.66,193,182.29,175.48,200.75,61.19,127.62
2020/09/04,78.29,76.16,62.08,61.14,60.71,62.08,62.55,62.55,62.11,75.52,75.2,78.19,77.65,79.15,194.58,182.59,184.99,196.54,198.76,206.17,186.32,186.32,179.67,180.32,206.17,60.71,125.57
2020/09/03,62.32,61.87,50.81,50.64,50.61,50.81,61.73,61.73,62.51,62.51,62.7,62.48,62.48,62.48,62.48,76.76,183.3,203.52,191.66,211.66,191.66,186.11,183.39,184.54,211.66,50.61,109.31
2020/09/02,62.83,62.83,61.37,60.45,50.56,61.03,63.08,63.08,76.29,78.74,77.25,77.67,78.21,202.43,196.65,79.17,79.49,198.13,198.13,214.43,78.42,76.07,62.75,62.75,214.43,50.56,102.28
2020/09/01,75.44,76.4,62.03,61.54,60.68,61.08,62.98,75.12,76.29,210.96,78.64,200.58,206.51,181.34,182.06,189.83,196.04,197.71,197.71,204.27,189.83,183.18,183.54,77.78,210.96,60.68,146.33
2020/08/31,89.09,71.24,90.2,88.6,87.25,87.99,89.34,70.24,71.83,88.11,89.21,88.48,90.07,170.78,182.06,193.51,205.08,197.61,198.95,201.32,201.96,198.95,198.95,190.37,205.08,70.24,141.98
2020/08/30,54.55,206.15,201.64,200.14,198.64,202.91,88.76,71.54,53.26,53.42,54.87,70.76,71.54,72.32,70.73,89.47,177.2,188.41,201.29,204.94,201.52,190.27,176.53,90.21,206.15,53.26,133.43
2020/08/29,88.08,72.54,54.39,88.57,86.97,88.45,54.39,71.01,85.75,87.84,90.29,89.56,210.05,195.69,89.06,174.01,200.95,185.63,194.75,201.46,195.59,194.75,177.72,179.65,210.05,54.39,137.16
2020/08/28,72.41,72.41,58.42,89.98,89.24,90.35,72.41,72.41,88.14,90.35,89.24,90.6,86.67,88.63,89.49,179.64,182.52,202.31,202.31,197.27,186.56,219.3,173.93,90.96,219.3,58.42,124.02
2020/08/27,71.29,59.61,100.37,56.77,56.77,56.77,61.77,73.04,72.66,72.66,72.66,72.47,72.47,72.47,91.35,174.08,200.42,198.03,192.62,201.45,201.02,177.27,188.43,92.33,201.45,56.77,117.58
2020/08/26,73.22,73.22,57.77,56.82,71.58,73.02,60.62,73.02,72.79,72.79,72.79,93.21,72.56,72.56,72.56,72.56,94.56,94.81,93.95,93.95,92.23,72.79,72.79,72.79,94.81,56.82,77.41
2020/08/25,72.78,70.31,56.86,88.8,72.53,88.68,61.44,72.78,87.58,72.28,90.16,89.17,71.9,89.79,90.4,185.26,188.62,197.02,190.3,199.54,198.35,193.86,90.65,87.58,199.54,56.86,119.19
2020/08/24,91.48,71.6,90.37,88.16,87.06,88.53,69.46,72.24,71.73,87.3,89.88,90.74,90.5,87.55,87.18,199.8,197.58,200.91,202.02,203.04,199.58,198.47,198.02,197.25,203.04,69.46,133.79
2020/08/23,71.44,197.42,173.55,87.3,200.63,89.39,190.7,209.85,88.29,89.52,195.48,196.51,204.72,58.68,58.68,89.39,175.61,183.54,187.44,197.02,196.67,207.12,185.48,184.54,209.85,58.68,156.56
2020/08/22,71.92,197.92,180.65,169.37,88.92,170.31,175.95,183.94,183.94,196.42,198.45,199.16,199.16,87.07,87.93,190.18,194.92,197.59,199.78,205.64,199.14,197.33,197.78,194,205.64,71.92,175.48
2020/08/21,185.7,209.55,88.52,199.22,89.87,199.22,70.49,71.63,85.81,87.41,88.27,89.87,85.81,193.84,194.73,198.96,199.65,200.96,200.96,200.96,199.62,196.67,203.46,174.64,209.55,70.49,157.74
2020/08/20,90.71,72.3,70.27,89.24,88.25,89.48,60.61,72.55,88.75,90.71,88.25,89.11,88.13,89.36,89.97,199.46,196.48,196.48,198.75,200.1,196.48,195.4,193.37,195.37,200.1,60.61,132.18
2020/08/19,90.89,71.55,70.29,88.56,88.56,89.79,58.98,72.26,88.31,89.67,90.28,89.42,88.81,89.17,90.03,197.96,200.63,200.63,200.63,200.63,200.44,196.34,196.34,173.88,200.63,58.98,132.1
2020/08/18,89.08,71.25,89.69,87.36,87.24,88.47,70.35,72.01,89.94,88.34,200.03,197.79,204.82,194.91,195.8,195.58,195.8,194.02,195.8,196.54,193.61,193.38,192.68,191.79,204.82,70.35,157.49
2020/08/17,172.86,86.39,183.67,178.5,89.83,172.39,88.48,203.46,87.12,89.83,87,86.39,72.19,87.86,87.98,202.94,200.24,204.94,201.19,204.3,202.52,199.22,198.52,87.37,204.94,72.19,146.2
2020/08/16,73.07,71.36,91.53,89.32,73.32,72.95,87.48,53.14,53.23,54.67,54.72,70.98,71.36,72.22,87.63,89.6,91.07,182.93,202.72,202.48,200.8,191.56,198.9,198.9,202.72,53.14,115.65
2020/08/15,73.17,54.43,54.19,87.96,73.04,88.09,70.52,70.83,71.82,72.79,72.79,72.41,70.83,72.41,87.3,90,181.84,193.33,194.88,209.16,194.04,193.33,175.73,176.67,209.16,54.19,118.7
2020/08/14,73.46,61.27,57,71.12,71.93,71.93,61.89,73.46,88.22,87.6,73.08,90.06,87.48,92.39,72.7,175.07,194.45,198.56,198.56,198.56,192.54,191.46,194.12,194.12,198.56,57,125.73
2020/08/13,195.83,71.55,53.26,87.75,87.75,89.22,54.64,72.58,89.96,92.05,91.31,90.57,72.2,89.47,88.24,194.98,194.98,195.82,192.59,192.59,198.96,198.32,180.5,89.22,198.96,53.26,128.67
2020/08/12,71.73,52.94,51.59,73.14,88.54,88.41,53.22,71.73,91.98,92.59,198.56,199.85,194.71,177.62,196,181.91,192.7,193.54,199.61,209.18,185.14,181.91,179.03,90.75,209.18,51.59,147.15
2020/08/11,55.56,54.34,54.34,72.56,72.35,72.94,72.94,72.94,72.43,72.43,72.43,198.22,198.22,207.05,72.05,185.21,191.32,201.92,188.03,190.85,72.43,95.72,72.43,72.43,207.05,54.34,118.6
2020/08/10,53.69,72.67,71.86,51.95,51.95,71.17,72.97,55.06,73.82,73.82,73.82,73.44,178.85,215.41,183.48,186.45,193.18,199.79,195.3,196.59,194.01,180.66,170.39,73.82,215.41,51.95,132.49
2020/08/09,74.12,53.35,73.67,52.77,52.48,52.48,52.48,53.06,53.35,53.35,55.46,55.46,54.65,54.28,59.08,59.08,60.97,74.81,75.19,200.77,202.65,74.94,74.85,57.91,202.65,52.48,75.83
2020/08/08,54.71,53.32,53.03,52.45,52.45,52.45,74.33,53.32,73.21,54.14,56.95,57.11,54.14,57.02,74.27,73.9,75.01,74.33,191.47,199.46,201.34,75.14,75.14,74.33,201.34,52.45,83.73
2020/08/07,54.67,71.91,72.81,71.91,72.02,71.91,71.91,55.15,73.06,73.06,73.06,72.68,72.68,72.68,72.68,72.68,189.64,192.46,198.1,199.51,98.04,73.06,73.06,71.91,199.51,54.67,96.24
2020/08/06,54.77,53.4,74.12,72.23,72.86,52.82,53.4,55.17,73.74,73.74,73.74,73.36,73.36,73.36,73.36,88.68,92.36,181.83,186.53,198.9,198.9,189.82,89.9,90.76,198.9,52.82,101.34
2020/08/05,53.54,74.42,52.63,52.61,52.34,52.63,53.5,54.9,73.1,73.1,73.1,72.87,63,72.87,72.87,73.84,73.84,92.54,94.39,95.86,94.26,74.22,72.25,74.22,95.86,52.34,72.33
2020/08/04,53.56,72.69,72.74,71.93,71.93,72.18,72.74,53.78,100.4,72.61,73.27,72.76,60.88,72.76,72.76,72.76,72.76,92.49,92.12,212.64,196.91,92.12,87.58,73.27,212.64,53.56,88.28
2020/08/03,76.97,75.87,73.94,52.26,52.26,52.34,53.43,53.72,56.13,72.64,72.94,59.95,58.14,73.92,73.92,73.92,73.92,95.71,96.45,98.04,95.83,73.83,74.15,72.53,98.04,52.26,72.6
2020/08/02,53.39,72.33,73.48,72.76,73.14,73.61,72.33,71.34,98.17,98.3,53.39,53.39,53.67,53.39,53.39,55.16,60.9,73.52,73.52,94.44,98.25,94.93,199.99,73.52,199.99,53.39,78.16
2020/08/01,72.46,90.39,73.2,72.39,72.39,73.2,87.81,53.13,71.27,53.7,54.79,54.79,53.43,54.44,54.44,72.69,73.42,91.78,196.37,204.58,198.76,93.63,90.55,72.08,204.58,53.13,89.85
